Source,T (yyy-mm-dd hh:mm:ss),x_km,y_km,z_km,vx_kms,vy_kms,vz_kms,q0,q1,q2,q3
AROW (NASA),2026-04-02 01:33:00.2,-21205.45678,-7380.392352,-4031.326155,-2.6496264,-3.76428,-2.0424648,0.233880281,-0.6735816,0.088220626,-0.695560932
AROW (NASA),2026-04-02 01:34:01.2,-21365.75295,-7609.5143,-4155.641394,-2.6066496,-3.74904,-2.0336256,0.233802781,-0.673704922,0.088111043,-0.69548142
AROW (NASA),2026-04-02 01:35:02.2,-21523.46334,-7837.737227,-4279.409545,-2.564892,-3.7338,-2.0247864,0.233766317,-0.673739552,0.088191658,-0.695449889
AROW (NASA),2026-04-02 01:36:03.2,-21678.64996,-8065.061954,-4402.63385,-2.523744,-3.71856,-2.0159472,0.233826622,-0.673771024,0.088048033,-0.695417345
AROW (NASA),2026-04-02 01:37:04.2,-21831.37275,-8291.485616,-4525.326042,-2.48412,-3.70332,-2.007108,0.233867332,-0.673625946,0.088356309,-0.695505083
AROW (NASA),2026-04-02 01:38:05.2,-21981.68973,-8517.003465,-4647.502963,-2.4451056,-3.691128,-1.9988784,0.23402369,-0.673566341,0.088445991,-0.695498824
AROW (NASA),2026-04-02 01:39:06.2,-22129.65647,-8741.616563,-4769.170524,-2.4070056,-3.675888,-1.9906488,0.234127969,-0.67340982,0.088358738,-0.695626378
AROW (NASA),2026-04-02 01:40:07.2,-22275.32652,-8965.327294,-4890.332724,-2.36982,-3.660648,-1.9824192,0.233929679,-0.673522592,0.088411719,-0.695577145
AROW (NASA),2026-04-02 01:41:08.2,-22418.75151,-9188.1386,-5010.993076,-2.333244,-3.645408,-1.9741896,0.233849391,-0.673601091,0.08824373,-0.695549488
AROW (NASA),2026-04-02 01:42:09.2,-22559.98119,-9410.053984,-5131.154502,-2.2975824,-3.630168,-1.96596,0.234082013,-0.673608422,0.088233739,-0.695465386
AROW (NASA),2026-04-02 01:43:10.2,-22699.0636,-9631.077184,-5250.820123,-2.2628352,-3.614928,-1.9577304,0.233950049,-0.673577547,0.088261575,-0.695536196
AROW (NASA),2026-04-02 01:44:11.2,-22836.04517,-9851.212198,-5369.992795,-2.2286976,-3.602736,-1.9498056,0.233893812,-0.673614025,0.088212021,-0.695526004
AROW (NASA),2026-04-02 01:45:12.2,-22970.97072,-10070.46298,-5488.675861,-2.1954744,-3.587496,-1.9418808,0.234049276,-0.673552275,0.088257074,-0.695527852
AROW (NASA),2026-04-02 01:46:13.2,-23103.88359,-10288.83392,-5606.87235,-2.1628608,-3.572256,-1.933956,0.233997673,-0.673528552,0.088255107,-0.695568383
AROW (NASA),2026-04-02 01:47:14.1,-23234.82568,-10506.32942,-5724.585481,-2.1308568,-3.560064,-1.9260312,0.234025061,-0.673510313,0.088261999,-0.695576012
AROW (NASA),2026-04-02 01:48:15.1,-23363.83753,-10722.95411,-5841.818426,-2.0994624,-3.544824,-1.9181064,0.233972445,-0.673452437,0.08825694,-0.695650339
AROW (NASA),2026-04-02 01:49:16.1,-23490.95835,-10938.71259,-5958.574491,-2.0686776,-3.529584,-1.9101816,0.234024957,-0.673506498,0.088252708,-0.6955809
AROW (NASA),2026-04-02 01:50:17.1,-23616.22612,-11153.60972,-6074.856828,-2.0388072,-3.517392,-1.9025616,0.234032527,-0.673483551,0.088285685,-0.695596397
AROW (NASA),2026-04-02 01:51:18.1,-23739.67758,-11367.6504,-6190.668576,-2.0092416,-3.502152,-1.8949416,0.233995199,-0.673519373,0.088275403,-0.695575535
AROW (NASA),2026-04-02 01:52:19.1,-23861.34837,-11580.8396,-6306.012919,-1.9802856,-3.486912,-1.8873216,0.233908892,-0.673491538,0.088240325,-0.695635974
AROW (NASA),2026-04-02 01:53:20.1,-23981.27299,-11793.1824,-6420.892965,-1.9519392,-3.47472,-1.8797016,0.233983651,-0.673398077,0.088309258,-0.695692599
AROW (NASA),2026-04-02 01:54:21.1,-24099.48539,-12004.68369,-6535.312139,-1.9242024,-3.45948,-1.8720816,0.359662831,-0.711627185,0.015433812,-0.603316844
AROW (NASA),2026-04-02 01:55:22.1,-24216.01905,-12215.34819,-6649.274954,-1.8970752,-3.447288,-1.8647664,0.71949333,-0.684974372,-0.043386351,-0.106099531
AROW (NASA),2026-04-02 01:56:23.1,-24330.90307,-12425.18027,-6762.786288,-1.8702528,-3.432048,-1.8571464,0.713523626,-0.696976483,-0.022059774,-0.06797909
AROW (NASA),2026-04-02 01:57:24.1,-24444.16867,-12634.18609,-6875.847823,-1.8437352,-3.419856,-1.8498312,0.711871624,-0.697467685,-0.032051243,-0.075830594
OEM (NASA/JSC/FOD/FDO),2026-04-02 01:57:37.1,-24468.2317,-12677.92641,-6901.348389,-1.837968637,-3.417226473,-1.847823516,,,,
AROW (NASA),2026-04-02 01:58:25.1,-24555.87919,-12842.45663,-6988.506521,-1.8178272,-3.407664,-1.842516,0.376786649,-0.263030082,0.636190951,-0.619764507
OEM (NASA/JSC/FOD/FDO),2026-04-02 01:58:42.8,-24588.07899,-12901.97275,-7022.496964,-1.810291263,-3.402794536,-1.839966535,,,,
AROW (NASA),2026-04-02 01:59:26.1,-24665.99889,-13049.82389,-7100.677078,-1.7931384,-3.392424,-1.8355056,0.032095782,0.07495717,0.719614625,-0.689569473
AROW (NASA),2026-04-02 02:00:27.1,-24774.63578,-13256.37734,-7212.414036,-1.7687544,-3.380232,-1.8281904,0.033146493,0.075164348,0.719058692,-0.690077007
AROW (NASA),2026-04-02 02:01:28.1,-24881.76815,-13462.12538,-7323.712812,-1.7443704,-3.36804,-1.82118,0.032941539,0.074640937,0.718969524,-0.690236449
AROW (NASA),2026-04-02 02:03:30.1,-25091.63269,-13871.22877,-7545.00923,-1.6965168,-3.340608,-1.8068544,0.032995619,0.073808417,0.719388425,-0.689886868
OEM (NASA/JSC/FOD/FDO),2026-04-02 02:03:39.3,-25107.4,-13901.53036,-7563.003976,-1.692929245,-3.338842829,-1.805380365,,,,
AROW (NASA),2026-04-02 02:04:31.1,-25194.41009,-14074.59729,-7655.013575,-1.673352,-3.328416,-1.799844,0.032743864,0.074854657,0.71941936,-0.68975389
AROW (NASA),2026-04-02 02:05:32.1,-25295.78322,-14277.17665,-7764.591236,-1.650492,-3.316224,-1.7931384,0.033825845,0.073953778,0.719046831,-0.690187156
AROW (NASA),2026-04-02 02:06:33.1,-25395.77614,-14478.97924,-7873.7453,-1.6282416,-3.300984,-1.786128,0.033180274,0.074538149,0.719244719,-0.689949393
AROW (NASA),2026-04-02 02:07:34.1,-25494.41177,-14680.00826,-7982.478708,-1.6059912,-3.288792,-1.7791176,0.025917746,0.077569827,0.645107806,-0.759701967
OEM (NASA/JSC/FOD/FDO),2026-04-02 02:07:39.3,-25502.91946,-14696.80088,-7993.002753,-1.604048423,-3.288631726,-1.778064092,,,,
AROW (NASA),2026-04-02 02:08:35.1,-25591.71264,-14880.26905,-8090.793278,-1.5843504,-3.2766,-1.772412,0.022747802,0.078616582,0.610764265,-0.787571549
AROW (NASA),2026-04-02 02:09:36.1,-25687.7004,-15079.76626,-8198.692274,-1.5630144,-3.264408,-1.7657064,0.019916143,0.079155594,0.588606417,-0.804288626
AROW (NASA),2026-04-02 02:10:37.1,-25782.3962,-15278.50491,-8306.179023,-1.5419832,-3.252216,-1.7590008,0.022251496,0.078439392,0.608020306,-0.789723635
AROW (NASA),2026-04-02 02:11:38.1,-25875.82071,-15476.4903,-8413.256205,-1.5212568,-3.240024,-1.7522952,0.018911552,0.083356783,0.60796535,-0.789349198
OEM (NASA/JSC/FOD/FDO),2026-04-02 02:11:39.3,-25877.79056,-15480.17808,-8416.532277,-1.520761786,-3.239726551,-1.751466884,,,,
AROW (NASA),2026-04-02 02:12:39.1,-25967.99411,-15673.72737,-8519.926571,-1.50114,-3.227832,-1.7455896,0.024290865,0.076701552,0.60785228,-0.789963543
AROW (NASA),2026-04-02 02:13:40.0,-26058.93598,-15870.22116,-8626.192844,-1.4810232,-3.21564,-1.738884,0.024485761,0.076116987,0.607825756,-0.790034473
AROW (NASA),2026-04-02 02:14:41.0,-26148.66596,-16065.97656,-8732.057828,-1.461516,-3.203448,-1.7324832,0.024157438,0.076237969,0.608233988,-0.789718688
OEM (NASA/JSC/FOD/FDO),2026-04-02 02:15:39.3,-26233.28866,-16251.97136,-8833.76279,-1.442521795,-3.192092897,-1.725568751,,,,
AROW (NASA),2026-04-02 02:15:42.0,-26237.2157,-16260.99757,-8837.525963,-1.4420088,-3.191256,-1.7257776,0.023675736,0.075479187,0.608094335,-0.789913714
AROW (NASA),2026-04-02 02:16:43.0,-26324.5902,-16455.28988,-8942.597629,-1.4228064,-3.179064,-1.7193768,0.02394437,0.076428518,0.60763526,-0.790167511
AROW (NASA),2026-04-02 02:17:44.0,-26410.79975,-16648.85882,-9047.274859,-1.4039088,-3.166872,-1.712976,0.024596332,0.075806886,0.607972145,-0.789948225
AROW (NASA),2026-04-02 02:18:45.0,-26495.86704,-16841.70893,-9151.561109,-1.385316,-3.15468,-1.7065752,0.024096178,0.075625315,0.607624471,-0.790248454
OEM (NASA/JSC/FOD/FDO),2026-04-02 02:19:39.3,-26570.56643,-17012.48124,-9244.8594,-1.368851389,-3.145691206,-1.700347108,,,,
AROW (NASA),2026-04-02 02:19:46.0,-26579.81033,-17033.8449,-9255.459183,-1.367028,-3.145536,-1.7001744,0.02414152,0.076086864,0.60806036,-0.789867461
AROW (NASA),2026-04-02 02:20:47.0,-26662.64699,-17225.27134,-9358.9718,-1.3490448,-3.133344,-1.6937736,0.024246629,0.075961851,0.607738554,-0.79012388
AROW (NASA),2026-04-02 02:21:48.0,-26744.39268,-17415.99298,-9462.101439,-1.3313664,-3.121152,-1.6876776,0.024468865,0.075698011,0.607746899,-0.79013592
AROW (NASA),2026-04-02 02:22:49.0,-26825.05801,-17606.01463,-9564.849916,-1.313688,-3.10896,-1.6812768,0.024360133,0.075688317,0.607915342,-0.790010631
OEM (NASA/JSC/FOD/FDO),2026-04-02 02:23:39.3,-26890.66935,-17761.9983,-9649.981598,-1.299332954,-3.100478896,-1.675777894,,,,
AROW (NASA),2026-04-02 02:23:50.0,-26904.66321,-17795.34066,-9667.220418,-1.2966192,-3.096768,-1.6751808,0.024458526,0.075679019,0.607531965,-0.790303349
AROW (NASA),2026-04-02 02:24:51.0,-26983.21715,-17983.96016,-9769.207108,-1.2795504,-3.087624,-1.6690848,0.024269603,0.075594753,0.607412219,-0.790409267
AROW (NASA),2026-04-02 02:25:52.0,-27060.74735,-18171.90854,-9870.829161,-1.2627864,-3.075432,-1.6629888,0.024192337,0.075961046,0.607602656,-0.790230155
AROW (NASA),2026-04-02 02:26:53.0,-27137.26082,-18359.17476,-9972.080466,-1.2460224,-3.06324,-1.6568928,0.024398167,0.075891331,0.607530594,-0.790285945
OEM (NASA/JSC/FOD/FDO),2026-04-02 02:27:39.3,-27194.54891,-18500.80273,-10049.283,-1.233599296,-3.056411876,-1.651836365,,,,
AROW (NASA),2026-04-02 02:27:54.0,-27212.77765,-18545.7785,-10072.97167,-1.229868,-3.054096,-1.6507968,0.021652421,0.079309702,0.607010961,-0.790429533
AROW (NASA),2026-04-02 02:28:55.0,-27287.29404,-18731.67826,-10173.48056,-1.2137136,-3.0425136,-1.6450056,0.021431765,0.079074576,0.606833816,-0.790595055
AROW (NASA),2026-04-02 02:29:56.0,-27360.84182,-18916.92416,-10273.63427,-1.197864,-3.0315408,-1.6389096,0.021279514,0.079568803,0.607168913,-0.790292263
AROW (NASA),2026-04-02 02:30:57.0,-27433.42796,-19101.5052,-10373.42688,-1.1823192,-3.0208728,-1.6331184,0.020887561,0.079141594,0.606924355,-0.790533483
OEM (NASA/JSC/FOD/FDO),2026-04-02 02:31:39.3,-27483.07376,-19229.16406,-10442.91128,-1.171326208,-3.013445619,-1.628497654,,,,
AROW (NASA),2026-04-02 02:31:58.0,-27505.06527,-19285.42558,-10472.86067,-1.1667744,-3.0099,-1.6273272,0.021670701,0.079370871,0.60715878,-0.79030937
AROW (NASA),2026-04-02 02:32:59.0,-27575.7663,-19468.68949,-10571.93795,-1.1515344,-2.999232,-1.621536,0.021546265,0.079638749,0.607061863,-0.790360272
AROW (NASA),2026-04-02 02:34:00.0,-27645.54335,-19651.30103,-10670.66096,-1.1365992,-2.988564,-1.6157448,0.025395397,0.074080162,0.606993854,-0.790838599
AROW (NASA),2026-04-02 02:35:00.9,-27714.40838,-19833.26433,-10769.03192,-1.121664,-2.977896,-1.6099536,0.018980766,0.07873746,0.609900236,-0.788328469
OEM (NASA/JSC/FOD/FDO),2026-04-02 02:35:39.3,-27757.03927,-19947.34115,-10831.00813,-1.11222632,-2.971535911,-1.605737159,,,,
AROW (NASA),2026-04-02 02:36:00.9,-27781.26327,-20011.61606,-10865.44842,-1.1070336,-2.9675328,-1.6041624,0.019211879,0.079057515,0.606403649,-0.790983856
AROW (NASA),2026-04-02 02:37:00.9,-27847.25614,-20189.34844,-10961.52823,-1.0930128,-2.9571696,-1.598676,0.018891552,0.079334058,0.606257856,-0.791075587
AROW (NASA),2026-04-02 02:38:01.9,-27913.48293,-20369.41185,-11058.86826,-1.0786872,-2.9468064,-1.5931896,0.019145837,0.079466447,0.606113136,-0.79116708
AROW (NASA),2026-04-02 02:39:02.9,-27978.84345,-20548.84273,-11155.86496,-1.0646664,-2.9364432,-1.5873984,0.019283738,0.0790613,0.606381118,-0.790998995
OEM (NASA/JSC/FOD/FDO),2026-04-02 02:39:39.3,-28017.17573,-20655.58235,-11213.70944,-1.056043964,-2.930639373,-1.583530811,,,,
AROW (NASA),2026-04-02 02:40:03.9,-28043.35299,-20727.65002,-11252.51957,-1.0506456,-2.9263848,-1.581912,0.019276423,0.079316989,0.60643667,-0.790930986
AROW (NASA),2026-04-02 02:41:04.9,-28107.01955,-20905.83302,-11348.83511,-1.0369296,-2.9160216,-1.5764256,0.019153157,0.079061329,0.606105328,-0.791213453
AROW (NASA),2026-04-02 02:42:05.9,-28169.85275,-21083.39488,-11444.81377,-1.0232136,-2.9059632,-1.5709392,0.018746741,0.079218805,0.60623765,-0.791106105
AROW (NASA),2026-04-02 02:43:06.9,-28231.8601,-21260.33956,-11540.45721,-1.0098024,-2.8959048,-1.5654528,0.019199727,0.078905724,0.606390655,-0.791009247
OEM (NASA/JSC/FOD/FDO),2026-04-02 02:43:39.3,-28264.15545,-21354.12572,-11591.14538,-1.002550893,-2.890713812,-1.561855255,,,,
AROW (NASA),2026-04-02 02:44:07.9,-28293.05273,-21436.67069,-11635.7676,-0.996696,-2.8858464,-1.5599664,0.018955061,0.079392582,0.606585562,-0.790816963
AROW (NASA),2026-04-02 02:45:08.9,-28353.44042,-21612.39194,-11730.74692,-0.9835896,-2.875788,-1.55448,0.019220872,0.078799956,0.606716454,-0.790769398
AROW (NASA),2026-04-02 02:46:09.9,-28413.03277,-21787.50695,-11825.39717,-0.9704832,-2.8660344,-1.5489936,0.018943038,0.078915603,0.606212378,-0.791151106
AROW (NASA),2026-04-02 02:47:10.9,-28471.83919,-21962.01929,-11919.72029,-0.9576816,-2.8562808,-1.543812,0.01895641,0.078738287,0.606469214,-0.790971577
OEM (NASA/JSC/FOD/FDO),2026-04-02 02:47:39.3,-28498.59889,-22043.19939,-11963.44062,-0.951542662,-2.851718448,-1.540687956,,,,
AROW (NASA),2026-04-02 02:48:10.9,-28528.9237,-22133.08623,-12012.18042,-0.9451848,-2.8465272,-1.5386304,0.003819122,0.067972913,0.607787132,-0.791176319
AROW (NASA),2026-04-02 02:49:10.9,-28585.26504,-22303.57782,-12104.33114,-0.9329928,-2.8370784,-1.5334488,-0.042102274,0.0317964,0.610935032,-0.789920747
AROW (NASA),2026-04-02 02:50:10.9,-28640.872,-22473.4964,-12196.17085,-0.9208008,-2.8273248,-1.5282672,-0.080330692,0.001877121,0.611571431,-0.787098348
AROW (NASA),2026-04-02 02:51:10.9,-28695.75274,-22642.84477,-12287.70111,-0.9086088,-2.817876,-1.5230856,-0.116460949,-0.026216347,0.610993326,-0.782583356
OEM (NASA/JSC/FOD/FDO),2026-04-02 02:51:39.3,-28721.07997,-22723.02185,-12330.71453,-0.902835575,-2.813614054,-1.520007276,,,,
AROW (NASA),2026-04-02 02:52:10.9,-28749.91496,-22811.62533,-12378.92249,-0.8967216,-2.8084272,-1.517904,-0.094332919,-0.00975832,0.611553252,-0.785498977
AROW (NASA),2026-04-02 02:53:10.9,-28803.36612,-22979.84221,-12469.83622,-0.8851392,-2.7992832,-1.5127224,-0.023113623,0.046053853,0.61027807,-0.790509641
AROW (NASA),2026-04-02 02:54:11.9,-28856.98823,-23150.2892,-12561.95523,-0.873252,-2.7898344,-1.5078456,0.019051319,0.077915192,0.606718898,-0.790859282
AROW (NASA),2026-04-02 02:55:11.9,-28909.03376,-23317.38059,-12652.25995,-0.8616696,-2.7803856,-1.502664,0.018786913,0.078399166,0.6069929,-0.790607512
OEM (NASA/JSC/FOD/FDO),2026-04-02 02:55:39.3,-28932.13077,-23393.8024,-12693.08139,-0.856264095,-2.776363034,-1.499792498,,,,
AROW (NASA),2026-04-02 02:56:12.8,-28961.24302,-23486.69084,-12743.76367,-0.8500872,-2.7712416,-1.4977872,-0.014950435,0.051515151,0.609746993,-0.790778935
AROW (NASA),2026-04-02 02:57:13.8,-29012.74992,-23655.43276,-12834.96009,-0.8388096,-2.7617928,-1.4926056,-0.061768219,0.004025387,0.612296462,-0.788201451
AROW (NASA),2026-04-02 02:58:13.8,-29062.73467,-23820.8555,-12924.35909,-0.827532,-2.7526488,-1.4877288,-0.057942163,-0.000476286,0.612475514,-0.78836298
AROW (NASA),2026-04-02 02:59:14.8,-29112.87148,-23988.47768,-13014.94514,-0.8162544,-2.7435048,-1.4825472,-0.057598181,-0.006489848,0.612125635,-0.788633347
OEM (NASA/JSC/FOD/FDO),2026-04-02 02:59:39.3,-29132.24558,-24055.7415,-13050.65062,-0.811678628,-2.739929445,-1.480023846,,,,
AROW (NASA),2026-04-02 03:00:15.8,-29162.32443,-24155.54034,-13105.22779,-0.8052816,-2.7343608,-1.4776704,-0.058070425,-0.006183892,0.611996949,-0.788701057
AROW (NASA),2026-04-02 03:01:15.8,-29210.30487,-24319.3213,-13193.73605,-0.7943088,-2.7255216,-1.4727936,-0.057572108,-0.006254254,0.612062156,-0.788686395
AROW (NASA),2026-04-02 03:02:16.8,-29258.38422,-24485.28612,-13283.42475,-0.7821168,-2.7163776,-1.4679168,-0.057516236,-0.00705087,0.612770975,-0.788133144
AROW (NASA),2026-04-02 03:03:16.8,-29304.97302,-24647.99736,-13371.35632,-0.771144,-2.7075384,-1.4633448,-0.057628296,-0.006210018,0.612245321,-0.788540483
OEM (NASA/JSC/FOD/FDO),2026-04-02 03:03:39.3,-29321.88451,-24709.03118,-13403.52701,-0.768943626,-2.704278999,-1.460682468,,,,
AROW (NASA),2026-04-02 03:04:16.8,-29350.92802,-24810.17888,-13459.00065,-0.7607808,-2.6986992,-1.458468,-0.057598259,-0.006226277,0.61178565,-0.788899183
AROW (NASA),2026-04-02 03:05:16.8,-29396.25934,-24971.83323,-13546.359,-0.7504176,-2.6901648,-1.4535912,-0.054381501,-0.002471418,0.60584867,-0.793715298
AROW (NASA),2026-04-02 03:06:16.8,-29440.97341,-25132.96337,-13633.43297,-0.7400544,-2.6813256,-1.4490192,-0.051983345,-0.000233315,0.600981534,-0.797570646
AROW (NASA),2026-04-02 03:07:16.8,-29485.07636,-25293.57162,-13720.22383,-0.729996,-2.6727912,-1.4441424,-0.047927409,0.001950766,0.599074244,-0.799255431
OEM (NASA/JSC/FOD/FDO),2026-04-02 03:07:39.3,-29501.47668,-25353.85545,-13751.81095,-0.727935963,-2.669379033,-1.441750422,,,,
AROW (NASA),2026-04-02 03:08:16.8,-29528.57438,-25453.6609,-13806.73318,-0.7199376,-2.663952,-1.4395704,-0.045032673,0.00457964,0.602690578,-0.796690106
AROW (NASA),2026-04-02 03:09:16.8,-29571.47353,-25613.23393,-13892.9625,-0.710184,-2.6554176,-1.4349984,-0.04635711,0.003427987,0.606122375,-0.794011891
OEM (NASA/JSC/FOD/FDO),2026-04-02 03:09:34.6,-29584.09024,-25660.57391,-13917.49876,-0.706843231,-2.653054488,-1.432959308,,,,
AROW (NASA),2026-04-02 03:10:16.8,-29613.77974,-25772.29336,-13978.91323,-0.7001256,-2.6468832,-1.4304264,-0.047242928,0.003013766,0.610064626,-0.790936232
AROW (NASA),2026-04-02 03:11:17.8,-29656.18928,-25933.48022,-14066.01248,-0.690372,-2.6383488,-1.4255496,-0.047792271,0.001546556,0.614220679,-0.787684262
OEM (NASA/JSC/FOD/FDO),2026-04-02 03:11:19.6,-29657.40857,-25938.3616,-14067.53477,-0.689745609,-2.638161784,-1.424881558,,,,
AROW (NASA),2026-04-02 03:12:17.8,-29697.31732,-26091.51185,-14151.40569,-0.6806184,-2.6298144,-1.4209776,-0.047125377,0.000416229,0.619024932,-0.78395611
OEM (NASA/JSC/FOD/FDO),2026-04-02 03:13:04.6,-29728.947,-26214.59252,-14216.72641,-0.672938961,-2.62340141,-1.416875946,,,,
AROW (NASA),2026-04-02 03:13:17.8,-29737.86975,-26249.03775,-14236.52459,-0.6711696,-2.6215848,-1.4164056,-0.046370246,-0.000896737,0.624059796,-0.779998958
AROW (NASA),2026-04-02 03:14:17.8,-29777.85216,-26406.06049,-14321.37059,-0.6617208,-2.6130504,-1.4118336,-0.045347236,-0.002409522,0.625074863,-0.779242754
OEM (NASA/JSC/FOD/FDO),2026-04-02 03:14:49.6,-29798.73565,-26489.28044,-14365.08119,-0.656415207,-2.608770978,-1.408941161,,,,
AROW (NASA),2026-04-02 03:15:18.8,-29817.92227,-26565.18728,-14407.35246,-0.652272,-2.604516,-1.4072616,-0.044457342,-0.004279255,0.623515129,-0.780534506
AROW (NASA),2026-04-02 03:16:19.8,-29857.41453,-26723.79922,-14493.0551,-0.6428232,-2.5962864,-1.4026896,-0.043216083,-0.007050982,0.622323453,-0.781534493
OEM (NASA/JSC/FOD/FDO),2026-04-02 03:16:34.6,-29866.80382,-26762.43889,-14512.60649,-0.640166569,-2.59426815,-1.401075922,,,,
AROW (NASA),2026-04-02 03:17:19.7,-29895.70121,-26879.31114,-14577.08181,-0.6336792,-2.5880568,-1.3984224,-0.248128787,-0.027117761,0.625353694,-0.739344001
OEM (NASA/JSC/FOD/FDO),2026-04-02 03:18:19.6,-29933.18,-27034.08114,-14659.30953,-0.624185566,-2.579890639,-1.393278977,,,,
AROW (NASA),2026-04-02 03:18:19.7,-29933.44012,-27034.32991,-14660.84099,-0.6245352,-2.5798272,-1.3938504,-0.694985092,-0.057838805,0.46206674,-0.547854662
AROW (NASA),2026-04-02 03:19:19.7,-29970.63545,-27188.85736,-14744.33345,-0.6153912,-2.5715976,-1.3895832,-0.953728199,-0.081143796,0.175612435,-0.230170622
OEM (NASA/JSC/FOD/FDO),2026-04-02 03:20:04.6,-29997.89191,-27304.22023,-14805.19742,-0.608464992,-2.565636211,-1.385549102,,,,
AROW (NASA),2026-04-02 03:20:19.7,-30007.29181,-27342.89652,-14827.56118,-0.606552,-2.563368,-1.3850112,-0.99577558,-0.08818461,-0.018382667,0.017792622
AROW (NASA),2026-04-02 03:21:19.7,-30043.41496,-27496.4501,-14910.52575,-0.5977128,-2.5554432,-1.380744,-0.994135201,-0.100043885,-0.009594787,0.039929792
OEM (NASA/JSC/FOD/FDO),2026-04-02 03:21:49.6,-30060.96652,-27572.86898,-14950.27714,-0.592997906,-2.551502679,-1.377885098,,,,
AROW (NASA),2026-04-02 03:22:19.7,-30079.00985,-27649.5201,-14993.22804,-0.5888736,-2.5472136,-1.376172,-0.992265463,-0.11684864,-0.013058921,0.03981404
AROW (NASA),2026-04-02 03:23:19.7,-30114.08122,-27802.10881,-15075.66932,-0.5803392,-2.5392888,-1.3719048,-0.990286112,-0.132782444,-0.016530473,0.037802536
OEM (NASA/JSC/FOD/FDO),2026-04-02 03:23:34.6,-30122.4301,-27840.03995,-15094.55555,-0.577777622,-2.537487905,-1.370285796,,,,
